XCOORD,YCOORD
-77.433782,38.838561
-77.264423,38.951269
-77.225936,38.704759
-77.354504,38.958696
-77.219427,38.704763
-77.222323,38.705569
-77.357207,38.955314
-77.134793,38.775316
-77.180050,38.934774
-77.370905,39.014076
-77.262125,38.711400
-77.153530,38.764621
-77.131674,38.851766
-77.222712,38.910041
-77.586572,38.802738
-77.398931,38.944905
-77.412680,38.830575
-77.279575,38.783836
-77.155974,38.872514
-77.266582,38.775942
-77.183852,38.772838
-77.265756,38.800503
-77.151579,38.943351
-77.161546,38.924049
-77.315263,38.977619
-77.160325,38.802374
-77.402888,38.844377
-77.227721,38.704550
-77.182627,38.769984
-77.354319,38.960164
-77.196154,38.830486
-77.139694,38.751943
-77.392403,38.858784
-77.355227,39.005902
-77.347720,38.953245
-77.194538,38.831122
-77.364548,38.948976
-77.233768,38.921064
-77.359086,38.954304
-77.367761,38.954622
-77.398954,38.855691
-77.329261,38.941650
-77.142588,38.820410
-77.316446,38.827395
-77.225058,38.892372
-77.305096,38.933443
-77.241035,38.863897
-77.281033,38.678447
-77.622909,38.793280
-77.422563,39.028053
-77.549017,39.101317
-77.217210,38.704010
-77.548104,39.136589
-77.469588,39.018558
-77.369522,38.870137
-77.520599,38.803456
-77.352324,38.678419
-77.537546,38.770225
-77.541205,38.767830
-77.475868,39.061358
-77.425242,38.223631
-77.440817,38.688970
-77.438389,38.880121
-77.296265,38.636123
-77.335507,38.642396
-77.338612,38.646946
-77.356783,39.040456
-77.346059,38.626112
-77.719929,39.198013
-77.407186,39.022400
-77.299816,38.639942
-77.336479,38.672855
-77.428311,38.838723
-77.357451,39.035978
-77.615206,39.149064
-77.449156,38.708254
-77.307056,38.648017
-77.313590,38.647638
-77.363484,39.010992
-77.312780,38.684868
-77.534588,39.215837
-77.371286,39.012641
-77.299225,38.627406
-77.374382,38.631402
-77.362805,39.012313
-77.360496,39.043061
-77.411419,38.977127
-77.744967,39.219826
-77.301025,38.683220
-77.391704,39.025042
-77.612483,38.796042
-77.303886,38.973848
-77.280063,38.633010
-77.680003,39.187373
-77.530266,38.738237
-77.304562,38.683769
-77.533966,38.951904
-77.255916,38.693542
-77.413312,38.819854
-77.394720,38.617716
-77.315029,38.574496
-77.513358,39.097314
-77.518170,38.917651
-77.179042,38.781367
-77.515608,39.057603
-77.479429,39.077135
-77.347929,38.603890
-77.255392,38.872486
-77.573302,38.805968
-77.260079,38.706169
-77.601302,38.803715
-77.439665,38.877490
-77.294635,38.601463
-77.221623,38.705517
-77.662720,38.783159
-77.248658,38.662971
-77.256492,38.699602
-77.093685,38.736630
-77.277600,38.719888
-77.554802,38.757928
-77.528228,38.774849
-77.638090,38.854721
-77.267357,38.639507
-77.486799,39.008658
-77.551464,38.794271
-77.518608,38.783598
-77.524557,38.740038
-77.330960,38.665596
-77.509179,38.788775
-77.262619,38.985072
-77.492117,38.970144
-77.363713,38.678144
-77.419396,38.917305
-77.344286,39.000872
-77.313508,38.626220
-77.650344,38.786373
-77.430019,38.989473
-77.450960,38.889900
-77.437012,38.987936
-77.421541,38.910934
-77.114138,38.725971
-77.424827,38.901779
-77.248084,38.662529
-77.397434,39.035779
-77.448235,39.027996
-77.308869,38.615059
-77.404131,38.932527
-77.260826,38.984045
-77.423493,38.904783
-77.433035,38.988861
-77.131915,38.849294
-77.375450,38.859705
-77.566758,38.757613
-77.481380,38.828997
-77.440777,39.008730
-77.264532,38.986192
-77.496138,39.082801
-77.400457,39.003798
-77.278901,38.624267
-77.511565,38.788116
-77.531953,39.020501
-77.486231,38.246652
-77.471204,39.037237
-77.638327,38.853478
-77.488618,38.450907
-77.545152,38.845064
-77.452095,38.773425
-77.419652,38.464900
-77.316397,38.576650
-77.548888,38.845029
-77.455226,38.469783
-77.565652,38.287534
-77.252683,38.809277
-77.482553,38.995279
-77.427221,38.899169
-77.478142,38.455117
-77.571937,38.752080
-77.432735,39.004746
-77.542567,38.844440
-77.577368,38.741361
-77.333829,38.647142
-77.263218,38.870562
-77.638165,38.854099
-77.519882,39.044650
-77.363572,38.633861
-77.485976,39.065549
-77.248057,38.705587
-77.428954,39.013650
-77.520549,38.741540
-77.365776,38.846931
-77.468306,39.017501
-77.370631,38.614400
-77.267143,38.651377
-77.264073,38.651091
-77.141944,38.817750
-77.571057,38.753329
-77.396753,38.657746
-77.489713,39.009840
-77.297189,38.776365
-77.311934,38.948397
-77.666086,38.787088
-77.508398,38.925085
-77.413247,38.937148
-77.397073,38.949329
-77.347404,38.853025
-77.484279,39.064223
-77.386883,38.649414
-77.446867,38.314452
-77.515033,38.763291
-77.379360,38.859182
-77.283282,38.909014
-77.353988,38.948993
-77.402530,38.669013
-77.480364,39.021642
-77.393938,38.948602
-77.635736,38.821106
-77.580136,38.732858
-77.575560,38.732713
-77.496617,38.362878
-77.195995,38.274015
-77.211004,38.277839
-77.166309,38.823350
-77.239083,38.831293
-77.212163,38.743593
-77.482764,39.077308
-77.275507,38.957510
-77.228949,38.880701
-77.598026,38.206057
-77.493836,38.218998
-77.484579,39.014468
-77.492516,38.219537
-77.604827,38.202644
-77.524481,38.369587
-77.591412,38.206249
-77.589512,38.201097
-77.581485,38.208111
-77.210744,38.745763
-77.117702,38.854053
-77.215742,38.754240
-77.478212,38.455073
-77.206934,38.748144
-77.227554,38.878433
-77.213900,38.922670
-77.219610,38.811250
-77.422105,38.475236
-77.536787,38.654908
-77.275161,38.875639
-77.218975,38.922704
-77.622573,38.963268
-77.622825,38.971087
-77.626041,38.970401
-77.613960,38.965844
-77.557522,38.793017
-77.165434,38.743082
-77.500256,39.053743
-77.638699,38.843473
-77.522335,38.938320
-77.543684,38.925693
-77.637390,38.857550
-77.645337,38.816640
-77.216572,38.929140
-77.213010,38.928295
-77.269365,38.870314
-77.138941,38.855565
-77.216438,38.909957
-77.450841,39.056297
-77.451349,39.052364
-77.230558,38.880861
-77.220710,38.762170
-77.218853,38.920332
-77.216685,38.919872
-77.747099,38.967058
-77.328129,38.830619
-77.187061,38.746627
-77.381592,38.865333
-77.245805,38.929047
-77.548063,38.761869
-77.534038,38.754020
-77.286031,38.660047
-77.647327,38.817563
-77.226109,38.854522
-77.452920,38.877541
-77.692056,39.137567
-77.382250,38.865321
-77.271541,38.877006
-77.227095,38.870590
-77.220460,38.875749
-77.551438,38.776175
-77.216436,38.758472
-77.213631,38.758601
-77.552912,39.075398
-77.232113,38.919606
-77.498144,38.772296
-77.607825,38.787007
-77.377004,38.827058
-77.365445,38.960612
-77.497880,39.086277
-77.468906,38.987650
-77.380269,38.887809
-77.426019,38.953388
-77.337999,38.949188
-77.339416,38.949530
-77.621732,38.753068
-77.353191,38.822792
-77.530688,38.975709
-77.537916,38.936619
-77.547097,38.937636
-77.279602,38.656453
-77.498550,38.912090
-77.429788,38.836655
-77.514225,38.895476
-77.233091,38.881065
-77.324639,38.659905
-77.515509,38.979157
-77.516584,38.967713
-77.521977,38.937097
-78.838360,38.038420
-78.835290,37.949769
-78.876299,37.752870
-79.014620,37.723670
-78.932770,37.708293
-79.052220,37.584911
-78.474050,37.543578
-78.613990,37.538449
-78.492090,37.528985
-79.118960,37.482748
-79.118770,37.481577
-79.118170,37.478062
-79.119690,37.469360
-79.119051,37.466588
-79.088389,37.463401
-79.119290,37.461211
-79.121840,37.453196
-79.119950,37.441573
-79.121060,37.439467
-79.123320,37.436194
-79.123693,37.434663
-79.123241,37.422472
-79.122130,37.421738
-79.119453,37.420238
-79.913500,37.408520
-79.908090,37.396549
-79.744041,37.391898
-79.902540,37.387330
-79.100460,37.386067
-79.242790,37.385430
-79.141360,37.383495
-79.716980,37.378974
-79.248280,37.378650
-79.245003,37.377836
-79.249150,37.375670
-79.303250,37.370619
-79.253320,37.370120
-79.180260,37.369568
-79.908630,37.369400
-79.251779,37.368195
-79.174940,37.367515
-79.258719,37.367342
-79.297535,37.367268
-79.278376,37.365794
-79.172135,37.365727
-79.172271,37.365463
-79.287680,37.364530
-78.834098,37.363211
-78.832590,37.362126
-78.825390,37.357218
-79.928850,37.356450
-79.884020,37.352670
-79.280900,37.351902
-79.941200,37.351420
-78.975860,37.349983
-79.950660,37.348090
-79.238010,37.347140
-79.844420,37.346650
-79.955440,37.346190
-79.233400,37.346144
-79.962350,37.344510
-79.234580,37.344281
-79.282970,37.343220
-79.236080,37.342082
-79.970360,37.339850
-79.239030,37.338404
-80.808265,37.337441
-80.751600,37.334830
-80.805330,37.334780
-79.242180,37.334418
-79.954820,37.334160
-79.191680,37.333944
-79.191680,37.333944
-79.243100,37.333162
-79.191420,37.330656
-79.251020,37.330655
-79.872650,37.329573
-79.246420,37.329101
-80.735740,37.327530
-80.040950,37.327460
-80.708047,37.326782
-80.735140,37.326400
-79.190100,37.325874
-80.035501,37.325723
-79.869120,37.325190
-79.936170,37.324030
-79.497130,37.323670
-80.032403,37.323500
-79.871262,37.323058
-79.494350,37.322891
-79.231820,37.322734
-79.934200,37.321110
-79.946200,37.321010
-79.873390,37.320960
-79.188750,37.318752
-79.184473,37.312243
-79.885416,37.311253
-79.308320,37.305860
-79.272490,37.305707
-78.403740,37.303765
-79.849610,37.284430
-79.941185,37.282413
-82.103070,37.281078
-79.168054,37.280389
-79.865600,37.279550
-82.099270,37.278810
-80.123960,37.278480
-79.870100,37.278350
-79.099480,37.277602
-79.089510,37.276202
-80.130080,37.275760
-78.285730,37.272785
-79.790490,37.269914
-79.792370,37.269780
-79.112791,37.268994
-78.406940,37.267111
-79.146190,37.262198
-80.036280,37.255620
-82.106876,37.255126
-79.186400,37.253417
-82.108260,37.251300
-80.037030,37.250220
-82.104770,37.246670
-78.443750,37.246013
-78.443750,37.246013
-80.431430,37.245890
-80.030720,37.245260
-81.238360,37.242400
-81.250120,37.241630
-82.075090,37.239210
-82.103040,37.237562
-81.248460,37.237540
-79.988560,37.236700
-79.970800,37.234520
-80.006490,37.234341
-80.018050,37.233380
-82.099500,37.232300
-80.010949,37.232203
-80.009900,37.231540
-79.973670,37.231520
-80.008460,37.229940
-79.976310,37.229490
-80.005883,37.229289
-79.980880,37.228510
-79.978010,37.228060
-79.999940,37.227340
-79.556580,37.227177
-79.979820,37.227000
-79.559810,37.226099
-79.556110,37.225981
-79.557760,37.225980
-79.969380,37.225470
-79.990950,37.224310
-80.013270,37.224030
-79.984520,37.223820
-79.560390,37.223077
-79.991680,37.222580
-79.967940,37.222216
-80.014780,37.221990
-79.985900,37.221970
-79.963986,37.217808
-80.017500,37.217640
-80.419152,37.217362
-80.433980,37.214894
-81.362370,37.214600
-82.006530,37.213490
-80.431930,37.213180
-80.429970,37.211340
-82.002482,37.210176
-80.235500,37.206730
-81.973360,37.205000
-79.952720,37.204980
-79.949745,37.203071
-80.401340,37.197750
-80.402910,37.194010
-81.953614,37.193584
-79.613790,37.189865
-80.407060,37.187950
-79.616810,37.186216
-79.936360,37.185999
-80.408670,37.185530
-80.397382,37.183979
-79.935910,37.183830
-82.336540,37.182180
-80.413510,37.179830
-79.936360,37.177790
-80.418160,37.176020
-79.942103,37.171684
-80.515910,37.171510
-80.518850,37.171504
-80.512970,37.171283
-80.538430,37.169550
-80.421500,37.169250
-79.635211,37.166440
-79.636644,37.165392
-80.415650,37.164610
-80.418076,37.164319
-80.423550,37.163710
-80.425480,37.163340
-80.422910,37.161670
-80.421790,37.160260
-80.561900,37.155790
-82.447690,37.154620
-80.414900,37.154310
-81.150242,37.152772
-80.414690,37.152250
-80.581710,37.150680
-80.583080,37.149790
-82.462620,37.149760
-82.455790,37.149100
-82.459440,37.148440
-80.586360,37.146790
-80.580000,37.142700
-80.576190,37.140020
-81.132889,37.137176
-79.288960,37.134809
-80.373880,37.134000
-79.711070,37.121221
-79.274170,37.120826
-79.712900,37.120160
-79.715130,37.119607
-80.421239,37.118486
-79.279480,37.116134
-79.954250,37.114370
-79.282840,37.113709
-79.285630,37.111721
-79.286980,37.110723
-81.625760,37.109340
-79.289880,37.108650
-79.291940,37.107838
-80.686000,37.105530
-79.816130,37.104570
-79.816130,37.104570
-80.690840,37.102130
-79.303180,37.101112
-80.720760,37.099240
-80.689170,37.094970
-80.689170,37.094970
-81.799800,37.094909
-81.813950,37.094260
-80.688840,37.094217
-81.816730,37.094020
-81.816730,37.094020
-81.821090,37.093920
-81.834670,37.092330
-80.687610,37.092300
-80.690010,37.083880
-80.707720,37.081830
-81.754550,37.079910
-79.897360,37.071510
-80.700240,37.069140
-81.755670,37.067530
-81.733820,37.066930
-81.740677,37.064522
-81.752060,37.062540
-78.944440,37.049671
-79.880470,37.048056
-79.877765,37.045212
-81.796890,37.037790
-79.858580,37.017870
-79.865640,37.015010
-79.867680,37.013530
-79.869010,37.012270
-79.871740,37.010050
-79.873896,37.008699
-79.871340,37.008640
-82.592700,36.996360
-79.920130,36.982950
-82.593636,36.976397
-82.594667,36.974191
-79.862860,36.968655
-82.595520,36.968440
-81.931570,36.959460
-81.931500,36.959410
-81.931250,36.959160
-82.605820,36.959100
-82.605800,36.959090
-79.877640,36.958336
-79.879260,36.955880
-79.880460,36.953777
-79.362770,36.947225
-80.947930,36.944950
-82.470230,36.942790
-82.458730,36.942510
-82.484040,36.940340
-82.608250,36.939000
-80.999370,36.937660
-80.990850,36.937430
-79.011590,36.935618
-80.941520,36.930100
-80.320200,36.911190
-81.273720,36.909980
-82.036380,36.908580
-82.310830,36.906240
-82.317040,36.904920
-82.046860,36.902630
-82.311840,36.902470
-82.786060,36.900460
-81.759850,36.882780
-81.762289,36.881547
-82.300750,36.874026
-82.300380,36.871770
-82.300320,36.869696
-82.774070,36.867700
-82.756000,36.862390
-81.735210,36.855800
-82.756760,36.853920
-79.916550,36.841670
-79.916550,36.841670
-79.918630,36.838270
-82.146420,36.827520
-79.398130,36.824876
-82.145430,36.824440
-82.140790,36.822980
-82.147530,36.821550
-81.682490,36.798850
-80.777490,36.797820
-79.933910,36.793310
-80.772320,36.790530
-80.762970,36.789510
-79.393810,36.789030
-80.756530,36.785820
-81.736670,36.781760
-78.813720,36.780001
-78.904260,36.779440
-80.709890,36.776800
-78.920160,36.774272
-81.780930,36.769480
-80.031070,36.763604
-80.729400,36.763450
-80.729400,36.763440
-80.734580,36.762750
-83.021490,36.761186
-83.014980,36.761160
-83.021510,36.761090
-81.648760,36.755930
-79.980150,36.750890
-83.047850,36.749010
-82.053990,36.748360
-79.937840,36.747220
-82.052290,36.746400
-80.772900,36.745630
-82.050160,36.744720
-80.775570,36.744560
-78.922800,36.741632
-79.954670,36.740260
-79.954670,36.740260
-79.956803,36.738321
-79.883550,36.738020
-80.394760,36.737618
-79.960230,36.734850
-79.924460,36.733970
-79.915160,36.731390
-79.956818,36.730999
-79.956940,36.730970
-79.882630,36.730440
-79.383140,36.729950
-82.031520,36.729320
-79.918750,36.728880
-79.916580,36.725430
-83.099748,36.724367
-82.019090,36.724010
-79.882160,36.723670
-82.015040,36.721895
-82.013700,36.721330
-79.913180,36.720690
-82.007590,36.718120
-80.333223,36.717804
-79.908490,36.713450
-81.927530,36.712260
-82.792540,36.711760
-78.883920,36.709907
-81.995528,36.706204
-81.914320,36.702510
-79.904450,36.701260
-81.974540,36.699150
-79.366760,36.697004
-79.897940,36.695880
-79.954360,36.695210
-79.830500,36.691570
-79.367560,36.689275
-83.109950,36.689210
-83.110980,36.688900
-78.887210,36.688797
-83.110460,36.688480
-78.900120,36.687323
-79.817730,36.686210
-79.812990,36.685313
-83.126210,36.684480
-82.040890,36.679090
-80.698970,36.678563
-82.046022,36.675942
-78.928300,36.674270
-79.745380,36.673270
-79.374390,36.670580
-79.881650,36.670140
-82.071510,36.662190
-79.871740,36.655330
-79.874340,36.653239
-82.085210,36.653010
-79.869959,36.650109
-80.275078,36.644569
-79.864140,36.644250
-82.101180,36.641980
-80.246366,36.641861
-80.265680,36.641300
-82.579240,36.639066
-79.487520,36.638900
-82.570980,36.638760
-82.110638,36.638488
-83.431770,36.637850
-82.567070,36.637709
-79.859110,36.637350
-80.269710,36.636140
-80.200000,36.633550
-82.552400,36.632260
-80.195723,36.631547
-80.195723,36.631547
-79.879660,36.631350
-82.552400,36.630500
-82.121550,36.629862
-79.859430,36.627610
-82.558430,36.624880
-79.607880,36.622770
-81.152080,36.622280
-79.860220,36.621920
-81.145460,36.621800
-82.568050,36.616430
-79.527461,36.604728
-79.523121,36.604494
-79.861936,36.600677
-79.861936,36.600677
-79.862750,36.586960
-79.862750,36.586960
-79.262080,36.580627
-79.863080,36.578920
-79.858600,36.576840
-79.461545,36.547547
