DIST,COUNTY,GPS_LAT,GPS_LONG,APPROACH1,APPROACH2,APPROACH3,APPROACH4
4,HARDIN,37.8108733018,-85.9501605777,047 KY-313,047 KY-313,047 KY-1500,047 KY-1500
4,HARDIN,37.7980164525,-85.9315264394,047 KY-313,047 KY-313,047 KY-361,
4,HARDIN,37.8247338377,-85.9910476635,047 KY-313,047 KY-313,047 KY-1500,047 KY-1500
4,HARDIN,37.76571209,-85.9329892284,047 KY-361,047 KY-361,047 KY-220,047 KY-220
4,HARDIN,37.6656733018,-85.8396845775,047 KY-61,047 KY-61,047 SPORTSMAN RD.,047 SPORTSMAN RD
4,HARDIN,37.8451543017,-85.9442185769,047 NORTH WILSON RD,047 NORTH WILSON RD,047 ELM ST,047 ELM ST
4,HARDIN,37.8082163016,-85.9206795778,047 US-31E,047 US-31E,047 CENTENNIAL DRIVE, 
4,HARDIN,37.8174693023,-85.924601577,047 US-31E,047 US-31E,047 BLACKJACK DRIVE,047 BLACKJACK DRIVE
4,HARDIN,37.8455873016,-85.9436705777,047 US-31W,047 US-31W,047 ELM ST,047 WALMART WAY
4,HARDIN,37.861126302,-85.9555435773,047 US-31W,047 US-31W,047 KNOX BLVD,047 SHOPPING CENTER
4,HARDIN,37.8420523015,-85.9404315775,047 US-31W,047 US-31W,047 SPRING ST,047 SPRING ST
4,HARDIN,37.8398953015,-85.9384305775,047 US-31W,047 US-31W,047 KY-1815,047 LINCOLN TRAIL BLVD
4,HARDIN,37.704244302,-85.8712045771,047 US-31W,047 US-31W,047 KY-1357,047 WEST POPLAR ST
4,HARDIN,37.7413043016,-85.890431577,047 US-31W,047 US-31W,047 PEAR ORCHARD,047 VETERANS WAY
4,HARDIN,37.9995513022,-85.9438335771,047 US-31W,047 US-31W,047 US-31WX,047 US-31WX
4,HARDIN,37.6958843019,-85.8629855776,047 US-31W,047 US-31W,047 KY-251,047 MILES ST
4,HARDIN,37.6697743015,-85.846489577,047 US-31W,047 US-31W,047 KY-61,047 WENDELL H FORD WK PKWY
4,HARDIN,37.6735093018,-85.8457895777,047 US-31W,047 US-31W,047 KY-210, 
4,HARDIN,37.7325913021,-85.8861305774,047 US-31W,047 US-31W,047 TOWNE MALL,047 STARLITE CENTER
4,HARDIN,37.7008863015,-85.8676115771,047 US-31W,047 US-31W,047 MANTLE AVE,047 MANTLE AVE
4,HARDIN,37.6833043018,-85.8503435767,047 US-31W,047 US-31W,047 KY-1136,047 NEW GLENDALE RD
4,HARDIN,37.6938603015,-85.8594425776,047 US-31W,047 US-31W,047 US-62,047 US-62
4,HARDIN,37.7163323021,-85.8780685772,047 US-31W,047 US-31W,047 ELIZABETHTOWN PLAZA,
4,HARDIN,37.7341293015,-85.8868915779,047 US-31W,047 US-31W,047 KROGERS/ TOWN CENTER,047 KMART PLAZA
4,HARDIN,37.8331883017,-85.9322405769,047 US-31W,047 US-31W,047 KY-144, 
4,HARDIN,37.7954773022,-85.9154645773,047 US-31W,047 US-31W,047 KY-313,047 KY-313
4,HARDIN,37.7507263021,-85.8947515778,047 US-31W,047 US-31W,047 PINE VALLEY DR,047 HUTCHERSON RD
4,HARDIN,37.7579643016,-85.8980675768,047 US-31W,047 US-31W,047 KY-2802,047 KY-2802
4,HARDIN,37.7703823018,-85.9040045772,047 US-31W,047 US-31W,047 KY-220, 
4,HARDIN,37.7380453015,-85.8888385767,047 US-31W,047 US-31W,047 MALL PARK CENTER,047 CHILDERS CT
4,HARDIN,37.7896593021,-85.9125475769,047 US-31W,047 US-31W,047 KY-434,047 KY-434
4,HARDIN,37.7282953021,-85.8839975776,047 US-31W,047 US-31W,047 KY-3005,047 KY-3005
4,HARDIN,37.7311743022,-85.8856895771,047 US-31W,047 US-31W,047 TOWNE MALL,047 LOWES
4,HARDIN,37.7088253017,-85.8740085767,047 US-31W,047 US-31W,047 DIECKS DRIVE,047 PNC BANK
4,HARDIN,37.8979043022,-85.9764815774,047 US-31W,047 US-31W,047 PATTON MUSEUM, 
4,HARDIN,37.7457753952,-85.8924808118,047 US-31W,047 US-31W,047 KY-447,047 KOHL'S
4,HARDIN,37.7191533019,-85.8797525771,047 US-31WB,047 US-31WB,047 US-31W BYPASS, 
4,HARDIN,37.6920133014,-85.8720965769,047 US-31WB,047 US-31WB,047 COLLEGE ST,047 COLLEGE ST
4,HARDIN,37.7002223019,-85.8820385778,047 US-31WB,047 US-31WB,047 KY-1357,047 KY-1357
4,HARDIN,37.7108119283,-85.8879742516,047 US-31WB,047 US-31WB,047 KY-1600,047 KY-1600
4,HARDIN,37.7115923019,-85.8335375776,047 US-62,047 US-62,047 COMMERCE DR,
4,HARDIN,37.7091643017,-85.8383955773,047 US-62,047 US-62,047 US-3005,047 RING RD
4,HARDIN,37.7045793017,-85.8467655775,047 US-62,047 US-62,047 FRENCH ST,047 FRENCH ST
4,HARDIN,37.6949993022,-85.8584165774,047 US-62,047 US-62,047 POPLAR ST,047 POPLAR ST
4,HARDIN,37.7144563015,-85.8281865774,047 US-62,047 US-62,047 I-65 RAMP, 
4,HARDIN,37.6715303017,-85.9119745772,047 US-62,047 US-62,047 KY-3005, 
4,HARDIN,37.7124473018,-85.8318665771,047 US-62,047 US-62,047 BUFFALO CREEK,047 EXECUTIVE DRIVE
4,HARDIN,37.7133273019,-85.8304935771,047 US-62,047 US-62,047 I-65 RAMP, 
4,HARDIN,37.655455302,-85.9440595775,047 US-62,047 US-62,047 KY-86, 
4,HARDIN,37.6787103019,-85.8815165778,047 US-62,047 US-62,047 KY-251,047 TURNER AUTO SALES
4,HARDIN,37.6915463015,-85.861788577,047 US-62,047 US-62,047 COLLEGE ST,047 COLLEGE ST
4,HARDIN,37.692819302,-85.8603905776,047 US-62,047 US-62,047 HELM ST,047 HELM ST
4,HARDIN,37.860242846,-85.945462111,047 WILSON RD,047 WILSON RD,047 KNOX BLVD, 
4,HART,37.2887633011,-85.9021895778,050 US-31W,050 US-31W,050 OLD MAIN ST, 
4,HART,37.2718523017,-85.8908515777,050 US-31W,050 US-31W,050 KY-357,050 WEST UNION ST
4,HART,37.1795523013,-85.9072845773,050 US-31W,050 US-31W,050 KY-218,050 KY-218
4,HART,37.2795673018,-85.8982615776,050 US-31W,050 US-31W,050 MILL STREET,050 GENTRY ST
4,HART,37.1672180455,-85.9161842483,050 US-31W,050 US-31W,050 DART CONTAINER,
4,LARUE,37.5768793017,-85.739663577,062 KY-210,062 KY-210,062 KY-3204, 
4,LARUE,37.5793013019,-85.7384065769,062 KY-210,062 KY-210,062 SHAWNEE DRIVE, 
4,LARUE,37.5626583017,-85.7477215777,062 KY-61,062 KY-61,062 KY-84,062 KY-84
4,LARUE,37.5515223012,-85.734384577,062 US-31E,062 US-31E,062 KY-61,062 KY-61
4,MARION,37.5701763019,-85.2590195765,078 KY-49,078 KY-49,078 KY-55,078 KY-55
4,MARION,37.6348933019,-85.3983845774,078 KY-49,078 KY-49,078 HAMILTON STREET, 
4,MARION,37.5720691734,-85.2753890362,078 KY-49,078 KY-49,078 KY-2154,078 KY-2154
4,MARION,37.573608302,-85.2545715766,078 KY-55,078 KY-55,078 KY-55/SPAULDING AVE., 
4,MARION,37.5910896565,-85.2511469536,078 KY-55,078 KY-55,078 LEBANON BYPASS, 
4,MARION,37.5722103021,-85.2457745762,078 US-68,078 US-68,078 WOODLAWN,078 WOODLAWN
4,MARION,37.5699203016,-85.2525985765,078 US-68,078 US-68,078 KY-55S/SPAULDING AVE.,078 SPAULDING AVE.
4,MARION,37.5653883013,-85.2619215771,078 US-68,078 US-68,078 KY-55,078 HAMILTON HTS
4,MARION,37.5585083019,-85.2741215766,078 US-68,078 US-68,078 KY-208, 
4,MARION,37.5682743014,-85.2558735766,078 US-68,078 US-68,078 DEPOT ST.,078 DEPOT ST.
4,MARION,37.5692823013,-85.2543835764,078 US-68,078 US-68,078 KY-49,078 KY-49
4,MARION,37.5753183017,-85.2357465767,078 US-68,078 US-68,078 KY-2154,078 SULPHER SPRINGS RD
4,MARION,37.5517033328,-85.2949890926,078 US-68,078 US-68,078 KY-426,078 KY-426
4,MARION,37.5550955786,-85.2862548734,078 US-68,078 US-68,078 WALMART ENTRANCE, 
4,MARION,37.5562315953,-85.2829364433,078 US-68,078 US-68,078 KY-2154,078 KY-2154
4,MARION,37.5633313019,-85.2668905762,078 US-68/KY55,078 US-68/KY55,078 WAREHOUSE RD.,078 PIZZA HUT
4,MEADE,37.9801473024,-86.1636845778,082 KY-1051,082 KY-1051,082 RIVER RIDGE PLAZA, 
4,MEADE,37.9806373017,-86.1665675777,082 KY-1051,082 KY-1051,082 OLD EKRON RD,082 OLD EKRON RD
4,MEADE,37.9799976642,-86.1560349898,082 KY-448,082 KY-1051,082 KY-1051, 
4,MEADE,37.9763700533,-86.150328202,082 KY-448,082 KY-448,082 KY-933,
4,MEADE,37.983200302,-86.1765235773,082 KY-710,082 KY-710,082 KY-1051,082 KY-1051
4,MEADE,38.0074441221,-86.2009439288,082 KY-79,082 KY-79,082 KY-228,082 KY-228
4,MEADE,37.9976193025,-86.195523578,082 KY-79,082 KY-79,082 KY-1692,082 KY-1692
4,MEADE,37.9908263016,-86.190654578,082 KY-79 north,082 KY-488 south,082 KY-1051,082 1051
4,MEADE,37.9391743021,-85.9956895778,082 US-31W,082 US-31W,082 KY-1638,082 KY-1638
4,MEADE,37.915822302,-85.9848715771,082 US-31W,082 US-31W,082 US-60,082 US-60
4,MEADE,37.8823813015,-86.1002415774,082 US-60,082 US-60,082 KY-144,082 KY-144
4,NELSON,37.8246053017,-85.4758095766,090 KY-1430,090 KY-1430,090 CHAMBERS BLVD,090 WINDSOR AVE
4,NELSON,37.825331302,-85.4568865768,090 KY-245,090 KY-245,090 SALEM DR,090 SALEM DR
4,NELSON,37.8248253023,-85.4543355773,090 KY-245,090 KY-245,090 CARDINAL DRIVE,090 BEN FRYE AVE
4,NELSON,37.8390303015,-85.4893115764,090 KY-245,090 KY-245,090 KY-1430,090 WEDGEWOOD DR
4,NELSON,37.8281073018,-85.4714355765,090 KY-245,090 KY-245,090 CHAMBERS BLVD, 
4,NELSON,37.8262753024,-85.4641805767,090 KY-245,090 KY-245,090 PADGETT WAY,090 KY HOME VILLAGE
4,NELSON,37.8015973018,-85.4331365768,090 KY-245,090 KY-245,090 CULPEPPER ST,090 FILIATREAU LN
4,NELSON,37.8133321293,-85.4270193828,090 KY-245,090 KY-245,090 SPENCER MATTINGLY RD,090 TWIN CINEMA LN
4,NELSON,37.7983613019,-85.4341865771,090 US-150,090 US-150,090 KY-245,
4,NELSON,37.8065653016,-85.4523135768,090 US-150,090 US-150,090 KY-49, 
4,NELSON,37.7961009859,-85.4251532409,090 US-150,090 US-150,090 PARKWAY DR,
4,NELSON,37.8097993017,-85.4702705765,090 US-31E,090 US-31E,090 5TH ST,090 5TH ST
4,NELSON,37.6585563018,-85.5934245768,090 US-31E,090 US-31E,090 KY-52,090 WEST CENTER ST
4,NELSON,37.8094643019,-85.4685465769,090 US-31E,090 US-31E,090 4TH ST,090 4TH ST
4,NELSON,37.8104993016,-85.4663825769,090 US-31E,090 US-31E,090 FLAGET,090 FLAGET
4,NELSON,37.825660302,-85.4616045768,090 US-31E,090 US-31E,090 KY-245,090 KY-245
4,NELSON,37.8147733016,-85.4650165767,090 US-31E,090 US-31E,090 KY-1430,090 BEALL AVE
4,NELSON,37.8119453017,-85.4659115767,090 US-31E,090 US-31E,090 BROADWAY,090 BROADWAY
4,NELSON,37.8196283017,-85.4633945764,090 US-31E,090 US-31E,090 DAUGHERTY,090 DAUGHERTY
4,NELSON,37.8450334354,-85.4597812091,090 US-31E,090 US-31E,090 KY-332,090 PLUM RUN ROAD
4,NELSON,37.8280113019,-85.4227675771,090 US-62,090 US-62,090 KY-605,
4,NELSON,37.8081603019,-85.4601605765,090 US-62,090 US-62,090 KY-150,090 AMPHITHEATRER RD
4,NELSON,37.8087653017,-85.4651435766,090 US-62,090 US-62,090 2ND ST,090 2ND ST
4,NELSON,37.9120913024,-85.3177855767,090 US-62,090 US-62,090 KY-48,090 KY-55
4,NELSON,37.8212515829,-85.4441560137,090 US-62,090 US-62,090 KY-245,090 KY-245
4,TAYLOR,37.3410633019,-85.3621845771,109 KY-210,109 KY-210,109 LORI WEST DRIVE,109 LOWES
4,TAYLOR,37.3433913016,-85.3654615768,109 KY-210,109 KY-210,109 KY-3350, 
4,TAYLOR,37.3424033014,-85.3637105769,109 KY-210,109 KY-210,109 NANCY COX DRIVE,109 NANCY COX DRIVE
4,TAYLOR,37.3696313016,-85.3396245763,109 KY-289,109 KY-289,109 KY-3350,109 KY-3350
4,TAYLOR,37.3405243018,-85.3450635769,109 KY-3183,109 KY-3183,109 MAIN ST,109 SOUTH COLUMBIA AVE
4,TAYLOR,37.3471888172,-85.3605642882,109 KY-3350,109 KY-3350,109 KY-3570,109 MEADER ST
4,TAYLOR,37.3569073013,-85.3530395769,109 KY-527,109 KY-527,109 KY-3350,109 KY-3350
4,TAYLOR,37.3204953018,-85.3574765767,109 KY-55,109 KY-55,109 KY-3183,109 SOUTH COLUMBIA AVE
4,TAYLOR,37.3414613015,-85.3432225769,109 KY-70,109 KY-70,109 MAIN ST,109 MAIN ST
4,TAYLOR,37.3442943018,-85.3479835769,109 SOUTH COLUMBIA AVE,109 SOUTH COLUMBIA,109 UNIVERSITY DR,109 UNIVERSITY DR
4,TAYLOR,37.3511733015,-85.3320595773,109 US-68,109 US-68,109 KY-658,109 CHEROKEE DR
4,TAYLOR,37.341505301,-85.3458245768,109 US-68,109 US-68,109 KY-3183,109 SOUTH COLUMBIA AVE
4,TAYLOR,37.333945301,-85.375354577,109 US-68,109 US-68,109 KY-323,109 KY-323
4,TAYLOR,37.3392863016,-85.3556765763,109 US-68,109 US-68,109 FEDERAL, 
4,TAYLOR,37.3540003012,-85.3287095763,109 US-68,109 US-68,109 LONDON DR,
4,TAYLOR,37.3452283016,-85.3385865766,109 US-68,109 US-68,109 CENTRAL PLAZA,109 DURHAM ST
4,TAYLOR,37.3423723011,-85.3439355764,109 US-68,109 US-68,109 KY-70,109 KY-527
4,TAYLOR,37.3381673017,-85.3605255763,109 US-68,109 US-68,109 KY-55,109 KY-210
4,TAYLOR,37.3432513011,-85.3421415765,109 US-68,109 US-68,109 KY-289,109 LEBANON AVE
4,WASHINGTON,37.6989893015,-85.2216515769,115 KY-528,115 KY-528,115 KY-555,115 KY-555
4,WASHINGTON,37.6846713015,-85.2205295767,115 US-150,115 US-150,115 KY-1584,115 WALNUT ST
4,WASHINGTON,37.690696302,-85.2324275762,115 US-150,115 US-150,115 KY-55,115 KY-555
4,WASHINGTON,37.6852243017,-85.2219645762,115 US-150,115 US-150,115 KY-528,115 KY-528
4,WASHINGTON,37.6857713017,-85.2233745761,115 US-150,115 US-150,115 DOCTOR ST,115 DOCTOR ST
4,WASHINGTON,37.7110453366,-85.2566400189,115 US-150,115 US-150,115 US-150X,
4,WASHINGTON,37.702464853,-85.2121005236,115 US-150,115 US-150,115 KY-555,115 KY-555
5,BULLITT,38.0634555054,-85.6942881313,015 KY-1456,015 KY-1456,015 KY-1526,015 KY-1526
5,BULLITT,38.0617089662,-85.7041306789,015 KY-1526,015 KY-1526,015 BLUE LICK ROAD,015 WILLABROOK DR
5,BULLITT,38.0628605054,-85.7009761324,015 KY-1526,015 KY-1526,015 I-65 RAMP, 
5,BULLITT,38.0637195056,-85.6969091318,015 KY-1526,015 KY-1526,015 I-65 RAMP, 
5,BULLITT,37.9253133482,-85.6890514118,015 KY-245,015 KY-245,015 I-65,
5,BULLITT,37.9909165056,-85.7158261316,015 KY-44,015 KY-44,015 KY-61,015 KY-61
5,BULLITT,37.9900315052,-85.7093901318,015 KY-44,015 KY-44,015 SHEP. SQUARE,BURGER KING
5,BULLITT,37.9904405051,-85.7073221321,015 KY-44,015 KY-44,015 PAROQUET DR,015 ADAM SHEPHARD PKWY
5,BULLITT,37.9920635048,-85.7053461321,015 KY-44,015 KY-44,015 I-65 RAMP, 
5,BULLITT,37.9945845054,-85.702797132,015 KY-44,015 KY-44,015 I-65 RAMP, 
5,BULLITT,38.0238563649,-85.6244294995,015 KY-44,015 KY-44,015 KY-1526, 
5,BULLITT,38.0370412467,-85.5708399608,015 KY-44,015 KY-44,015 ARMSTRONG LN,015 FISHER LN
5,BULLITT,37.9785802311,-85.6836049987,015 KY-480,015 KY-480,015 OMEGA PARKWAY,015 ZAPPOSDOTCOM BLVD
5,BULLITT,37.9785453338,-85.6983794769,015 KY-480,015 KY-480,015 I-65 SB,
5,BULLITT,37.9786039114,-85.6955097578,015 KY-480,015 KY-480,015 I-64 NB,
5,BULLITT,37.9871737086,-85.7168173765,015 KY-61,015 KY-61,015 2ND ST,015 2ND ST
5,BULLITT,38.0829729356,-85.6673501977,015 KY-61,015 KY-61,015 KY-6303,015 HILLVIEW WOODS PKWY
5,BULLITT,38.0675275053,-85.6695821314,015 KY-61,015 KY-61,015 SUMMIT DR,015 WINDY HWY
5,BULLITT,38.0525205052,-85.6767881313,015 KY-61,015 KY-61,015 KY-1526,015 BURKLAND BLVD
5,BULLITT,38.071462505,-85.6704621322,015 KY-61,015 KY-61,015 TANYARD SPRINGS,015 DAVIS & DAVIS
5,BULLITT,38.0791825051,-85.6675761314,015 KY-61,015 KY-61,015 HILLVIEW BLVD,015 ROGER AVE
5,BULLITT,38.0501805048,-85.6780981314,015 KY-61,015 KY-61,015 KY-1450,015 KY-1450
5,BULLITT,38.0559648887,-85.6758133772,015 KY-61,015 KY-61,015 KY-6313 CON,015 ZONETON FIRE HOUSE
5,BULLITT,37.9802340147,-85.7175845095,015 KY-61,015 KY-61,015 NEW BEECH GROVE BYPASS,
5,BULLITT,38.0748523878,-85.6690852267,015 KY-61,015 KY-61,015 KY-1116,015 KY-1116
5,BULLITT,37.9928697711,-85.7147972222,015 KY-61,015 KY-61,015 KY 2673,
5,BULLITT,38.0530145209,-85.6781297678,015 KY-61,015 KY-61,015 KY-1526,
5,BULLITT,37.9961881125,-85.7129761128,015 KY-61,015 KY-61,015 ADAM SHEPHERD PKWY,
5,BULLITT,38.0503179537,-85.6794760748,015 KY-61,015 KY-61,015 KY-1450,015 KY-1450
5,BULLITT,38.0481495056,-85.5416521315,015 US-31,015 US-31,015 KY-44,015 KY-44
5,BULLITT,38.0557285208,-85.5400216865,015 US-31E,015 US-31E,015 OAK BROOK DR,015 HIGH POINT CT
5,BULLITT,38.0721085053,-85.5490751314,015 US-31E,015 US-31E,015 US-31EX,015 US-31EX
5,BULLITT,38.0521225049,-85.5367041317,015 US-31E,015 US-31E,015 KY-44,015 KY-44
5,BULLITT,38.0531655056,-85.5478341312,015 US-31EX,015 US-31EX,015 MEADOWVIEW DR, 
5,BULLITT,38.0609285057,-85.5512291316,015 US-31EX,015 US-31EX,015 LAKEVIEW DR, 
5,FRANKLIN,38.1923085049,-84.8763561308,037 KY-2259,037 KY-2259,037 4TH ST,037 4TH ST
5,FRANKLIN,38.2017325058,-84.8665741305,037 KY-2261,037 KY 2261,037 WRIGHT ST, 
5,FRANKLIN,38.1703395053,-84.8761461307,037 KY-420,037 KY-676,037 KY-676, 
5,FRANKLIN,38.199526505,-84.8733201313,037 KY-420,037 KY-420,037 KY-2261,037 CLINTON ST
5,FRANKLIN,38.2008573501,-84.8718611185,037 KY-420,037 KY-420,037 KY-2261,037 KY-2261
5,FRANKLIN,38.2019515056,-84.8754841305,037 KY-420,037 KY-420,037 ST. CLAIR ST,037 ST. CLAIR ST
5,FRANKLIN,38.1990435861,-84.8755883632,037 KY-420-1,037 KY-420-1,037 BROADWAY ST,037 BROADWAY ST
5,FRANKLIN,38.1978815052,-84.8763921311,037 KY-420-1,037 KY-420-1,037 MAIN ST,037 ANN ST
5,FRANKLIN,38.2008645053,-84.8763381305,037 KY-420-1,037 KY-420-1,037 ST CLAIR ST, 
5,FRANKLIN,38.2001835052,-84.8748001308,037 KY-420-1,037 KY-420-1,037 KY-2261,037 KY-2261
5,FRANKLIN,38.1705625058,-84.8972851315,037 KY-676,037 KY-676,037 LIMESTONE STREET,037 LIMESTONE STREET
5,FRANKLIN,38.1886555058,-84.8561151308,037 KY-676,037 KY-676,037 KY-1659, 
5,FRANKLIN,38.1714695058,-84.8928361315,037 KY-676,037 KY-676,037 COLLINS LANE, 
5,FRANKLIN,38.1903445054,-84.8467331312,037 KY-676,037 KY-676,037 SOWER BLVD,
5,FRANKLIN,38.215331505,-84.8659611311,037 US-127,037 US-127,037 REILLY ROAD,037 REILLY ROAD
5,FRANKLIN,38.1661742073,-84.8979542877,037 US-127,037 US-127,037 FRANKLIN SQUARE,
5,FRANKLIN,38.1756175055,-84.8964241306,037 US-127,037 US-127,037 GREEN PLAZA,037 CENTURY PLAZA
5,FRANKLIN,38.168236505,-84.8995891314,037 US-127,037 US-127,037 KY-676,037 KING DAUGHTER
5,FRANKLIN,38.1510475051,-84.8954841307,037 US-127,037 US-127,037 KY-3166,037 TWILIGHT TRAIL
5,FRANKLIN,38.1640575054,-84.8963621316,037 US-127,037 US-127,037 LEONARDWOOD DR,037 WEST RIDGE
5,FRANKLIN,38.1970365054,-84.8945291313,037 US-127,037 US-127,037 KY-1005,037 RIVER BEND
5,FRANKLIN,38.1713975051,-84.8991371308,037 US-127,037 US-127,037 LIMESTONE STREET,037 LIMESTONE STREET
5,FRANKLIN,38.191405505,-84.8943221315,037 US-127,037 US-127,037 BROWNS FERRY ROAD,037 HOLLY HILL DRIVE
5,FRANKLIN,38.1886365056,-84.8938281305,037 US-127,037 US-127,037 MINUTEMAN PKWY,037 MINUTEMAN PKWY
5,FRANKLIN,38.1315995053,-84.9132831309,037 US-127,037 US-127,037 EVERGREEN,037 EVERGREEN
5,FRANKLIN,38.1482175053,-84.8976651308,037 US-127,037 US-127,037 KY-420,037 KY-420
5,FRANKLIN,38.1110695051,-84.914308131,037 US-127,037 US-127,037 KY-2820,037 MILLS LANE
5,FRANKLIN,38.2168305058,-84.8636021306,037 US-127,037 SUTER TIRE,037 MIDTOWN AVE,037 STATE JOURNAL
5,FRANKLIN,38.2061825053,-84.884370131,037 US-127,037 US-127,037 US-421,037 KY-1211
5,FRANKLIN,38.2031915051,-84.8782941305,037 US-127,037 US-127,037 MERO, 
5,FRANKLIN,38.2021435051,-84.8792121315,037 US-127,037 US-127,037 KY-420,037 WILKINSON BLVD
5,FRANKLIN,38.1876405056,-84.8110621313,037 US-421,037 US-421,037 TAYLOR ROAD,037 GOVERNOR'S PLACE
5,FRANKLIN,38.2158865058,-84.8413481304,037 US-421,037 US-421,037 SCHENKEL LANE,037 SCHENKEL LANE
5,FRANKLIN,38.1879760946,-84.8133442274,037 US-421,037 US-421,037 COOPERLEAF BLVD,
5,FRANKLIN,38.2110265054,-84.8158601313,037 US-460,037 US-460,037 EQUINE WAY, 
5,FRANKLIN,38.2107885754,-84.8200331387,037 US-460,037 US-460,037 KY-2822,037 SILVER LAKE FARM
5,FRANKLIN,38.2087658725,-84.8273898337,037 US-460,037 US-460,037 STEPHEN ROAD,037 ELKHORN MIDDLE SCHOOL
5,FRANKLIN,38.1858285054,-84.8195691313,037 US-60,037 US-60,037 KY-2821,
5,FRANKLIN,38.174727999,-84.8120090606,037 US-60,037 US-60,037 I-64 RAMP, 
5,FRANKLIN,38.1803665054,-84.8947561313,037 US-60,037 US-60,037 US-127,037 US-127
5,FRANKLIN,38.169890505,-84.8098451305,037 US-60,037 US-60,037 KY-1681, 
5,FRANKLIN,38.197367505,-84.8301671309,037 US-60,037 US-60,037 SUNSET,037 SHOPPING CTR
5,FRANKLIN,38.1854815053,-84.8856481306,037 US-60,037 US-60,037 LEAWOOD DR, 
5,FRANKLIN,38.1826985055,-84.8905991306,037 US-60,037 US-60,037 COLLINS LANE, 
5,FRANKLIN,38.1731615055,-84.9143021314,037 US-60,037 US-60,037 KY-2817,037 HAWKEEGAN
5,FRANKLIN,38.1757355051,-84.9066411315,037 US-60,037 US-60,037 MEADOWVIEW DR,
5,FRANKLIN,38.1777905057,-84.9005701306,037 US-60,037 US-60,037 PERIMETER PARK,037 PERIMETER PARK
5,FRANKLIN,38.1913635053,-84.8241181311,037 US-60,037 US-60,037 CARDINAL AVE,037 COUNTRY LANE
5,FRANKLIN,38.1764645051,-84.8127171315,037 US-60,037 US-60,037 CHENAULT RD,037 PARKSIDE DRIVE
5,FRANKLIN,38.1957205056,-84.8289941305,037 US-60,037 US-60,037 LARALAN AVE,037 BRIGHTON PARK BLVD
5,FRANKLIN,38.1726015049,-84.811138131,037 US-60,037 US-60,037 I-64 OFF RAMP, 
5,FRANKLIN,38.2009475054,-84.8321031306,037 US-60,037 US-60,037 LYONS DRIVE,
5,FRANKLIN,38.1948695057,-84.8760441305,037 US-60,037 US-60,037 KY-2259,037 SHELBY ST
5,FRANKLIN,38.1983325055,-84.8708111312,037 US-60,037 US-60,037 ARLINGTON, 
5,FRANKLIN,38.1981135052,-84.8658911306,037 US-60,037 US-60,037 KY-1784,037 GLENNS CREEK
5,FRANKLIN,38.1947335056,-84.8743661315,037 US-60,037 US-60,037 CAPITOL,037 CAPITOL
5,FRANKLIN,38.1950005056,-84.8776631311,037 US-60,037 US-60,037 STEELE ST,037 STEELE ST
5,FRANKLIN,38.1986835051,-84.8598891316,037 US-60,037 US-60,037 KY-1659,037 KSU
5,FRANKLIN,38.2049525054,-84.8409991314,037 US-60,037 US-60,037 MYRTLE AVE, 
5,FRANKLIN,38.2012365051,-84.8530161315,037 US-60,037 US-60,037 DOUGLAS,037 LANGFORD
5,FRANKLIN,38.197969505,-84.8645861312,037 US-60,037 US-60,037 GRAHAM,037 GRAHAM
5,FRANKLIN,38.2035215054,-84.8461431307,037 US-60,037 US-60,037 ROLLING ACRES,037 SCHNEKEL LN
5,FRANKLIN,38.1888435052,-84.8218951314,037 US-60,037 US-421,037 US-460,037 US-460
5,FRANKLIN,38.2026755054,-84.8489271308,037 US-60,037 US-60,037 ALLNUT,037 WINDING WAY
5,FRANKLIN,38.1950735054,-84.8789221306,037 US-60,037 US-60,037 CONWAY ST,037 BRIDGE ST
5,FRANKLIN,38.197647505,-84.8740221314,037 US-60,037 US-60,037 KY-420, 
5,FRANKLIN,38.2058995055,-84.8362981314,037 US-60,037 US-60,037 US-460,037 US-460
5,HENRY,38.3700775058,-85.1801251309,052 KY-55,052 KY-55,052 KY-22, 
5,HENRY,38.3596585053,-85.1076881314,052 US-421,052 US-421,052 KY-241,052 BANK
5,JEFFERSON,38.203114505,-85.7570991321,056 FLOYD,056 FLOYD,056 CENTRAL,056 CENTRAL
5,JEFFERSON,38.116872505,-85.6436261317,056 I-265 RAMP,056 I-265 RAMP,056 SMYRNA PWKY,056 SMYRNA PWKY
5,JEFFERSON,38.1194315055,-85.6434411313,056 I-265 RAMP,056 I-265 RAMP,056 SMYRNA PWKY,056 SMYRNA PWKY
5,JEFFERSON,38.1269535057,-85.7489621313,056 KY-1020,056 KY-1020,056 KY-1065,056 KY-1065
5,JEFFERSON,38.1236315056,-85.7484701316,056 KY-1020,056 KY-1020,056 GLENGARRY,056 GLENGARRY
5,JEFFERSON,38.1892355052,-85.7667051318,056 KY-1020,056 KY-1020,056 KY-2801,056 I-264 RAMP
5,JEFFERSON,38.2204035053,-85.7597861319,056 KY-1020,056 KY-1020,056 CARDINAL BLVD,056 CARDINAL BLVD
5,JEFFERSON,38.2370535055,-85.7565891318,056 KY-1020,056 KY-1020,056 ST CATHERINE ST,056 ST CATHERINE ST
5,JEFFERSON,38.1400932062,-85.7540816425,056 KY-1020,056 KY-1020,056 LOUISVILLE INDUSTRIAL CENTER, 
5,JEFFERSON,38.2192895058,-85.7614171313,056 KY-1020,056 KY-1020,056 BRANDEIS AVE,056 BRANDEIS AVE
