MUTCD_CD,SIGNDESCRI,CARDINAL_D,ASSEMBLY_I,MILEPOINT,ROUTE_ID,XCOORD,YCOORD
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,295144,27.859000000000002,026-US-0421  -000,-83.818758,37.267600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,301255,28.481999999999999,026-US-0421  -000,-83.819572,37.276600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,295079,28.882999999999999,026-US-0421  -000,-83.826000,37.278100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,295082,29.516999999999999,026-US-0421  -000,-83.837651,37.278000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,451866,5.449900000000000,030-KY-0258  -000,-87.331568,37.693397
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,452144,0.009200000000000,030-KY-0279  -000,-87.268784,37.680012
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,452031,7.009300000000000,030-KY-0279  -000,-87.214838,37.756678
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,452084,7.031400000000000,030-KY-0279  -000,-87.232420,37.757534
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,451952,9.811800000000000,030-KY-0279  -000,-87.223363,37.796849
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,452068,9.830500000000001,030-KY-0279  -000,-87.223386,37.797146
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,453689,0.006000000000000,030-KY-0456  -000,-87.328859,37.723561
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,452233,3.383000000000000,030-KY-0456  -000,-87.277832,37.738264
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,394602,2.112000000000000,032-KY-0007  -000,-83.199938,38.061300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,394603,2.118000000000000,032-KY-0007  -000,-83.199812,38.061300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394741,3.113000000000000,032-KY-0007  -000,-83.181501,38.061500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,394636,4.213000000000000,032-KY-0007  -000,-83.165052,38.068400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394814,4.674000000000000,032-KY-0007  -000,-83.156578,38.068000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394713,7.027000000000000,032-KY-0007  -000,-83.126038,38.086500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394833,7.172000000000000,032-KY-0007  -000,-83.124126,38.087700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394686,8.734999999999999,032-KY-0007  -000,-83.119117,38.106600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,395306,12.680999999999999,032-KY-0007  -000,-83.075468,38.140800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395508,13.016999999999999,032-KY-0007  -000,-83.065860,38.145000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395571,13.423999999999999,032-KY-0007  -000,-83.059797,38.147100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394880,18.021999999999998,032-KY-0007  -000,-83.016696,38.197900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,395432,8.644000000000000,032-KY-0032  -000,-83.098540,38.131100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,395213,14.102000000000000,032-KY-0032  -000,-83.055036,38.064600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395488,14.199000000000000,032-KY-0032  -000,-83.053084,38.064800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395029,0.004000000000000,032-KY-0409  -000,-83.025907,38.175300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394894,7.476000000000000,032-KY-0409  -000,-82.959167,38.135200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,394947,0.009000000000000,032-KY-0486  -000,-83.044570,38.058700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394908,12.409000000000001,032-KY-0486  -000,-82.929610,38.157100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,394919,13.781000000000001,032-KY-0486  -000,-82.931450,38.171700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395134,2.150000000000000,032-KY-0504  -000,-83.202624,38.197300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395067,6.104000000000000,032-KY-0504  -000,-83.149211,38.218400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395044,6.754000000000000,032-KY-0504  -000,-83.139537,38.218900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395330,11.480000000000000,032-KY-0504  -000,-83.089889,38.170700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395144,11.821999999999999,032-KY-0504  -000,-83.089844,38.165900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,394582,0.004000000000000,032-KY-0556  -000,-83.221221,38.104500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394628,6.184000000000000,032-KY-0556  -000,-83.130475,38.091300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,394700,0.041000000000000,032-KY-0557  -000,-83.142827,38.106900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,395487,5.154000000000000,032-KY-0706  -000,-83.053084,38.064800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,395154,5.209000000000000,032-KY-0719  -000,-83.099662,38.053900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,395161,6.475000000000000,032-KY-0719  -000,-83.090388,38.067500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,395163,6.577000000000000,032-KY-0719  -000,-83.090641,38.068200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394641,0.049000000000000,032-KY-0755  -000,-83.210469,38.085500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394639,1.182000000000000,032-KY-0755  -000,-83.193016,38.089200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,394627,6.542000000000000,032-KY-0755  -000,-83.130517,38.091000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395039,0.459000000000000,032-KY-1555  -000,-83.136192,38.224100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,395456,0.002000000000000,032-KY-2526  -000,-83.125845,38.090500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,395455,0.319000000000000,032-KY-2526  -000,-83.125527,38.091700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419083,0.022000000000000,033-KY-0082  -000,-84.009577,37.783300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417858,10.500000000000000,033-KY-0089  -000,-83.974768,37.684400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418551,0.007000000000000,033-KY-0213  -000,-83.883958,37.709100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,417508,11.611000000000001,033-KY-0594  -000,-84.001801,37.661200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417582,12.686999999999999,033-KY-0594  -000,-84.018736,37.668400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417587,13.067000000000000,033-KY-0594  -000,-84.019896,37.673700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,417496,13.112000000000000,033-KY-0594  -000,-84.021097,37.673900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417608,16.035000000000000,033-KY-0594  -000,-84.037779,37.701500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419297,0.012000000000000,033-KY-0794  -000,-83.964800,37.732500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,419280,3.217000000000000,033-KY-0794  -000,-83.997097,37.765200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417448,0.008000000000000,033-KY-0851  -000,-83.932871,37.672600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417470,11.573000000000000,033-KY-0851  -000,-83.974508,37.684400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418588,0.044000000000000,033-KY-0975  -000,-83.858611,37.689400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418578,0.005000000000000,033-KY-1182  -000,-83.858875,37.688400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418788,8.302000000000000,033-KY-1209  -000,-83.953916,37.622700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,417339,0.012000000000000,033-KY-1353  -000,-84.096468,37.716800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417318,2.796000000000000,033-KY-1353  -000,-84.064081,37.703800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418025,2.360500000000000,033-KY-1398  -000,-83.869377,37.667400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,417382,0.047000000000000,033-KY-1457  -000,-84.006019,37.708400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418075,0.031000000000000,033-KY-1571  -000,-83.948694,37.682600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418069,0.269000000000000,033-KY-1571  -000,-83.945868,37.680400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417996,5.565000000000000,033-KY-1571  -000,-83.857799,37.669700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418135,0.016000000000000,033-KY-1645  -000,-83.970585,37.699000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418105,2.210000000000000,033-KY-1645  -000,-83.946613,37.680200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419306,0.088000000000000,033-KY-1705  -000,-83.983849,37.723100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,419039,0.343400000000000,033-KY-1840  -000,-83.986405,37.726000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419220,4.979000000000000,033-KY-1886  -000,-84.038584,37.797200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,419154,4.992000000000000,033-KY-1886  -000,-84.038573,37.797400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,419150,6.298000000000000,033-KY-1886  -000,-84.043578,37.814500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419120,0.008000000000000,033-KY-2001  -000,-83.974653,37.827400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419024,0.019000000000000,033-KY-2454  -000,-83.976137,37.703900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,419020,0.157000000000000,033-KY-2454  -000,-83.977334,37.705200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,419032,0.010000000000000,033-KY-2455  -000,-83.976004,37.707700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,419026,0.084000000000000,033-KY-2455  -000,-83.974489,37.707600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419030,0.097000000000000,033-KY-2455  -000,-83.974261,37.707700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,419028,0.209000000000000,033-KY-2455  -000,-83.972042,37.707700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418790,0.031000000000000,033-KY-2460  -000,-83.974317,37.700600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418802,0.058000000000000,033-KY-2460  -000,-83.974431,37.701000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418796,0.353000000000000,033-KY-2460  -000,-83.974495,37.705300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418706,0.040000000000000,033-KY-2461  -000,-83.974469,37.700600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418750,0.047000000000000,033-KY-2461  -000,-83.974251,37.700800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418740,1.521000000000000,033-KY-2461  -000,-83.956133,37.686200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418742,1.558000000000000,033-KY-2461  -000,-83.956096,37.685900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,418819,0.017000000000000,033-KY-3325  -000,-84.085232,37.711700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,418812,1.605000000000000,033-KY-3325  -000,-84.064114,37.703500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,417314,1.622000000000000,033-KY-3325  -000,-84.062564,37.712000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417303,3.814000000000000,033-KY-3325  -000,-84.027670,37.720900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417952,0.861000000000000,033-KY-3326  -000,-83.989192,37.698000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,417912,0.106000000000000,033-KY-3327  -000,-84.018118,37.682900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417931,2.260000000000000,033-KY-3327  -000,-84.000133,37.703000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,417647,1.248000000000000,033-KY-3328  -000,-84.006084,37.678800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,417627,0.024000000000000,033-KY-3329  -000,-83.932832,37.672800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247760,5.234000000000000,035-KY-0011  -000,-83.763661,38.343700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247746,6.278000000000000,035-KY-0011  -000,-83.759176,38.358300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248680,1.601000000000000,035-KY-0011X -000,-83.740760,38.430900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247239,5.912000000000000,035-KY-0032  -000,-83.838721,38.417400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247237,5.912000000000000,035-KY-0032  -000,-83.838715,38.417400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248454,23.901000000000000,035-KY-0032  -000,-83.570438,38.300500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,248834,1.576000000000000,035-KY-0032X -000,-83.725996,38.417000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,248832,1.622000000000000,035-KY-0032X -000,-83.725404,38.416500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248707,3.534000000000000,035-KY-0032X -000,-83.705730,38.396300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,246753,8.079000000000001,035-KY-0057  -000,-83.625582,38.490700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248077,1.691000000000000,035-KY-0111  -000,-83.665220,38.245500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248592,5.631000000000000,035-KY-0111  -000,-83.658900,38.293800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248017,5.638000000000000,035-KY-0111  -000,-83.659097,38.293800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247882,10.648999999999999,035-KY-0111  -000,-83.674818,38.361000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248161,13.141000000000000,035-KY-0111  -000,-83.691427,38.392700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247830,0.011000000000000,035-KY-0156  -000,-83.760428,38.351700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247833,0.201000000000000,035-KY-0156  -000,-83.756988,38.351200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247827,0.204000000000000,035-KY-0156  -000,-83.756518,38.351200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247739,0.208000000000000,035-KY-0156  -000,-83.756751,38.351100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247874,3.146000000000000,035-KY-0156  -000,-83.706438,38.356400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248387,5.129000000000000,035-KY-0156  -000,-83.672998,38.360900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248399,7.805000000000000,035-KY-0156  -000,-83.630708,38.372300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248556,11.186999999999999,035-KY-0158  -000,-83.559488,38.232400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248546,11.192000000000000,035-KY-0158  -000,-83.559462,38.232500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247529,0.922000000000000,035-KY-0161  -000,-83.822828,38.465000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247048,2.085000000000000,035-KY-0170  -000,-83.839128,38.360600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247565,6.506000000000000,035-KY-0170  -000,-83.825648,38.419400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247539,6.559000000000000,035-KY-0170  -000,-83.825398,38.420500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,246899,8.439000000000000,035-KY-0170  -000,-83.816308,38.446000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,246937,9.574999999999999,035-KY-0170  -000,-83.806938,38.458700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,246743,1.593000000000000,035-KY-0344  -000,-83.603562,38.477900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247511,0.007000000000000,035-KY-0367  -000,-83.824748,38.423000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,247513,0.018000000000000,035-KY-0367  -000,-83.824840,38.423100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,246959,3.785000000000000,035-KY-0559  -000,-83.750378,38.438100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,246840,4.027000000000000,035-KY-0559  -000,-83.747240,38.435500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,246965,4.030000000000000,035-KY-0559  -000,-83.747648,38.435500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248677,4.498000000000000,035-KY-0559  -000,-83.742280,38.430300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,246981,4.754000000000000,035-KY-0559  -000,-83.739108,38.427400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248837,4.816000000000000,035-KY-0559  -000,-83.731108,38.421800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248849,4.819000000000000,035-KY-0559  -000,-83.731128,38.421700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248746,15.519000000000000,035-KY-0559  -000,-83.561010,38.415300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247220,1.621000000000000,035-KY-0560  -000,-83.870768,38.428500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247197,1.633000000000000,035-KY-0560  -000,-83.867102,38.427800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,246629,0.007000000000000,035-KY-0597  -000,-83.741741,38.434100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242277,4.293000000000000,035-KY-0597  -000,-83.721578,38.488200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242257,4.321000000000000,035-KY-0597  -000,-83.721698,38.487900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242268,5.974000000000000,035-KY-0597  -000,-83.700038,38.503600
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,247203,2.815000000000000,035-KY-0681  -000,-83.899089,38.407300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247213,2.816000000000000,035-KY-0681  -000,-83.899098,38.407300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247735,0.005000000000000,035-KY-0697  -000,-83.758034,38.337100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247730,2.689000000000000,035-KY-0697  -000,-83.711508,38.328900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247821,4.959000000000000,035-KY-0697  -000,-83.714919,38.357200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247904,4.984000000000000,035-KY-0697  -000,-83.714968,38.357000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247916,7.897000000000000,035-KY-0697  -000,-83.709689,38.395300
R1-1,Marker STOP  (Text) R1-1,CARDINAL OVERHEAD,248550,0.899000000000000,035-KY-0801  -000,-83.559562,38.232300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,246868,0.086000000000000,035-KY-0860  -000,-83.804900,38.460700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,246880,1.766000000000000,035-KY-0860  -000,-83.774198,38.458400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247480,0.028000000000000,035-KY-0888  -000,-83.834598,38.450500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248439,0.008000000000000,035-KY-1013  -000,-83.645998,38.293700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248463,4.852000000000000,035-KY-1013  -000,-83.578210,38.299200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248475,6.248000000000000,035-KY-1013  -000,-83.576822,38.318400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248775,6.266000000000000,035-KY-1013  -000,-83.567302,38.307200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247027,0.007000000000000,035-KY-1123  -000,-83.847261,38.343900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247029,0.011000000000000,035-KY-1123  -000,-83.847449,38.344000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247024,2.435000000000000,035-KY-1123  -000,-83.808360,38.346200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247013,0.012000000000000,035-KY-1325  -000,-83.806588,38.283000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247038,5.998000000000000,035-KY-1325  -000,-83.804159,38.360700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,247299,11.433000000000000,035-KY-1325  -000,-83.757226,38.420200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247737,6.279000000000000,035-KY-1336  -000,-83.760778,38.345400
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,247708,6.288000000000000,035-KY-1336  -000,-83.760809,38.345500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247858,0.129000000000000,035-KY-1515  -000,-83.662328,38.313900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247852,2.687000000000000,035-KY-1515  -000,-83.703938,38.325500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248523,0.007000000000000,035-KY-1895  -000,-83.608298,38.265800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248542,5.455000000000000,035-KY-1895  -000,-83.525294,38.255100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,246735,2.485000000000000,035-KY-1902  -000,-83.592278,38.475000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247752,0.445000000000000,035-KY-2081  -000,-83.756746,38.351300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248843,0.005000000000000,035-KY-2504  -000,-83.736439,38.424200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248842,0.006000000000000,035-KY-2504  -000,-83.736312,38.424300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248851,0.592000000000000,035-KY-2504  -000,-83.727928,38.419700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,247115,0.015000000000000,035-KY-2505  -000,-83.962959,38.453500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,242239,0.101000000000000,035-KY-3299  -000,-83.693328,38.453700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,242251,2.279000000000000,035-KY-3299  -000,-83.716088,38.473800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248226,0.011000000000000,035-KY-3301  -000,-83.701048,38.443200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248215,3.417000000000000,035-KY-3301  -000,-83.640958,38.446500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,248240,3.421000000000000,035-KY-3301  -000,-83.641080,38.446500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248216,3.423000000000000,035-KY-3301  -000,-83.641069,38.446600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248250,6.374000000000000,035-KY-3301  -000,-83.642458,38.406600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,248734,0.078000000000000,035-KY-3302  -000,-83.526243,38.351000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,248641,3.066000000000000,035-KY-3304  -000,-83.593428,38.249200
R1-1,Marker STOP  (Text) R1-1,MEDIAN,247461,3.329000000000000,035-US-0068  -000,-83.930669,38.459400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,340079,5.367400000000000,036-KY-0007  -000,-82.829908,37.468400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,339304,0.004000000000000,036-KY-0122  -000,-82.795489,37.655200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,340584,0.005100000000000,036-KY-0194  -000,-82.694793,37.637300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,340668,5.638200000000000,036-KY-0302  -000,-82.741838,37.699900
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,340669,5.640400000000000,036-KY-0302  -000,-82.741941,37.699900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,340757,9.685800000000000,036-KY-0302  -000,-82.745148,37.727200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,341022,8.152600000000000,036-KY-0404  -000,-82.815358,37.651100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,341071,2.268000000000000,036-KY-0466  -000,-82.690632,37.328400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,341125,4.553700000000000,036-KY-0550  -000,-82.801498,37.518100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,341313,0.006700000000000,036-KY-0680  -000,-82.816602,37.500800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,341211,5.005200000000000,036-KY-0680  -000,-82.754218,37.472400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,341264,5.908400000000000,036-KY-0680  -000,-82.726538,37.450900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,341263,5.914700000000000,036-KY-0680  -000,-82.726563,37.450800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,341224,10.448200000000000,036-KY-0680  -000,-82.656479,37.461900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,341396,0.301300000000000,036-KY-0777  -000,-82.833577,37.476400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,341335,4.230700000000000,036-KY-0777  -000,-82.783028,37.475300
